115.5 6.5 27.59
115.5 4.5 33.0
117.5 1.5 33.0
115.5 -0.5 33.0
116.5 -0.5 33.0
117.5 -5.5 28.71
118.5 6.5 27.64
117.5 4.5 33.0
118.5 -1.5 26.95
119.5 1.5 10.95
119.5 -0.5 29.23
119.5 -5.5 32.94
120.5 5.5 24.43
119.5 3.5 9.05
120.5 -2.5 32.99
121.5 1.5 18.42
122.5 5.5 9.02
123.5 0.5 29.5
121.5 -1.5 31.0
123.5 -3.5 16.69
122.5 -5.5 31.38
123.5 5.5 9.06
124.5 3.5 9.17
124.5 -2.5 11.03
124.5 -4.5 9.36
125.5 6.5 30.65
126.5 0.5 19.84
125.5 3.5 21.2
126.5 -3.5 24.43
126.5 -4.5 10.55
